TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
supermarket	supermarket		スーパーマーケット	シーン	屋外						rgba(159, 32, 240, .4)
pharmacy	pharmacy		薬局	シーン	屋外						rgba(159, 32, 240, .4)
theater	theater		劇場	シーン	屋外						rgba(159, 32, 240, .4)
movie theater	movie theater		映画館	シーン	屋外						rgba(159, 32, 240, .4)
workshop	workshop		作業場	シーン	屋外						rgba(159, 32, 240, .4)
courtroom	courtroom		法廷	シーン	屋外						rgba(159, 32, 240, .4)
park	park		公園	シーン	屋外						rgba(159, 32, 240, .4)
Trapeze	Trapeze		鉄棒；ブランコ	シーン	屋外						rgba(159, 32, 240, .4)
classroom	classroom		教室	シーン	屋外						rgba(159, 32, 240, .4)
botanical garden	botanical garden		植物園	シーン	屋外						rgba(159, 32, 240, .4)
amusement_park	amusement_park		遊園地	シーン	屋外						rgba(159, 32, 240, .4)
Disney_land	Disney_land		ディズニーランド	シーン	屋外						rgba(159, 32, 240, .4)
arena	arena		アリーナ	シーン	屋外						rgba(159, 32, 240, .4)
wrestling_ring	wrestling_ring		レスリングリング	シーン	屋外						rgba(159, 32, 240, .4)
Auditorium	Auditorium		講堂	シーン	屋外						rgba(159, 32, 240, .4)
concert	concert		コンサート	シーン	屋外						rgba(159, 32, 240, .4)
Japanese_hotel	Japanese_hotel		和風旅館	シーン	屋外						rgba(159, 32, 240, .4)
jail_bars	jail_bars		刑務所のバー	シーン	屋外						rgba(159, 32, 240, .4)
in_the_movie_theatre	in_the_movie_theatre		映画館で	シーン	屋外						rgba(159, 32, 240, .4)
stage	stage		ステージ	シーン	屋外						rgba(159, 32, 240, .4)
harbor	harbor		港	シーン	屋外						rgba(159, 32, 240, .4)
casino	casino		カジノ	シーン	屋外						rgba(159, 32, 240, .4)
billiard	billiard		ビリヤード台	シーン	屋外						rgba(159, 32, 240, .4)
dungeon	dungeon		ダンジョン	シーン	屋外						rgba(159, 32, 240, .4)
grave	grave		墓	シーン	屋外						rgba(159, 32, 240, .4)
graveyard	graveyard		墓地	シーン	屋外						rgba(159, 32, 240, .4)
tombstone	tombstone		墓石	シーン	屋外						rgba(159, 32, 240, .4)
monolith	monolith		巨大な石の物体	シーン	屋外						rgba(159, 32, 240, .4)
rappelling	rappelling		レーベル	シーン	屋外						rgba(159, 32, 240, .4)
building	building		建物	シーン	屋外						rgba(159, 32, 240, .4)
architecture	architecture		建築	シーン	屋外						rgba(159, 32, 240, .4)
magnificent_architecture	magnificent_architecture		壮大な建築	シーン	屋外						rgba(159, 32, 240, .4)
Skyscraper	Skyscraper		超高層ビル	シーン	屋外						rgba(159, 32, 240, .4)
east_asian_architecture	east_asian_architecture		東アジアの建築	シーン	屋外						rgba(159, 32, 240, .4)
cathedral	cathedral		大聖堂	シーン	屋外						rgba(159, 32, 240, .4)
chinese_style_loft	chinese_style_loft		中国風ロフト	シーン	屋外						rgba(159, 32, 240, .4)
traditional_chinese_room	traditional_chinese_room		伝統的な中国の部屋	シーン	屋外						rgba(159, 32, 240, .4)
turret	turret		タレット	シーン	屋外						rgba(159, 32, 240, .4)
tower	tower		タワー	シーン	屋外						rgba(159, 32, 240, .4)
mosque	mosque		モスク	シーン	屋外						rgba(159, 32, 240, .4)
reservoir	reservoir		貯水池	シーン	屋外						rgba(159, 32, 240, .4)
railroad	railroad		鉄道	シーン	屋外						rgba(159, 32, 240, .4)
railway	railway		鉄道	シーン	屋外						rgba(159, 32, 240, .4)
bridge	bridge		橋	シーン	屋外						rgba(159, 32, 240, .4)
under_bridge	under_bridge		橋の下	シーン	屋外						rgba(159, 32, 240, .4)
remains	remains		遺跡	シーン	屋外						rgba(159, 32, 240, .4)
rubble_ruins	rubble_ruins		廃墟	シーン	屋外						rgba(159, 32, 240, .4)
city	city		街	シーン	都市						rgba(159, 32, 240, .4)
cityscape	cityscape		都市の景観	シーン	都市						rgba(159, 32, 240, .4)
street	street		街路	シーン	都市						rgba(159, 32, 240, .4)
downtown	downtown		ダウンタウン	シーン	都市						rgba(159, 32, 240, .4)
crowd	crowd		人混み	シーン	都市						rgba(159, 32, 240, .4)
alley	alley		小道	シーン	都市						rgba(159, 32, 240, .4)
in_main_street	in_main_street		大通りで	シーン	都市						rgba(159, 32, 240, .4)
Intersection	Intersection		交差点	シーン	都市						rgba(159, 32, 240, .4)
avenue	avenue		大通り	シーン	都市						rgba(159, 32, 240, .4)
lawn	lawn		芝生	シーン	都市						rgba(159, 32, 240, .4)
road	road		道	シーン	都市						rgba(159, 32, 240, .4)
path	path		小道	シーン	都市						rgba(159, 32, 240, .4)
pavement	pavement		舗装道路	シーン	都市						rgba(159, 32, 240, .4)
road_sign	road_sign		道路標識	シーン	都市						rgba(159, 32, 240, .4)
traffic_cone	traffic_cone		交通コーン	シーン	都市						rgba(159, 32, 240, .4)
lamppost	lamppost		街灯	シーン	都市						rgba(159, 32, 240, .4)
power_lines	power_lines		電線柱と電線	シーン	都市						rgba(159, 32, 240, .4)
fence	fence		フェンス	シーン	都市						rgba(159, 32, 240, .4)
railing	railing		手すり	シーン	都市						rgba(159, 32, 240, .4)
bench	bench		ベンチ	シーン	都市						rgba(159, 32, 240, .4)
vending_machine	vending_machine		自動販売機	シーン	都市						rgba(159, 32, 240, .4)
indoor	indoor		屋内	シーン	屋内						rgba(159, 32, 240, .4)
bathroom	bathroom		浴室	シーン	屋内						rgba(159, 32, 240, .4)
toilet stall	toilet stall		トイレの個室	シーン	屋内						rgba(159, 32, 240, .4)
otaku room	otaku room		オタクの部屋	シーン	屋内						rgba(159, 32, 240, .4)
cafeteria	cafeteria		カフェテリア	シーン	屋内						rgba(159, 32, 240, .4)
classroom	classroom		教室	シーン	屋内						rgba(159, 32, 240, .4)
clubroom	clubroom		クラブルーム	シーン	屋内						rgba(159, 32, 240, .4)
bedroom	bedroom		寝室	シーン	屋内						rgba(159, 32, 240, .4)
kitchen	kitchen		キッチン	シーン	屋内						rgba(159, 32, 240, .4)
dormitory	dormitory		寮	シーン	屋内						rgba(159, 32, 240, .4)
dungeon	dungeon		地下室	シーン	屋内						rgba(159, 32, 240, .4)
infirmary	infirmary		医務室	シーン	屋内						rgba(159, 32, 240, .4)
stage	stage		ステージ	シーン	屋内						rgba(159, 32, 240, .4)
electrical room	electrical room		配電室	シーン	屋内						rgba(159, 32, 240, .4)
server room	server room		サーバールーム	シーン	屋内						rgba(159, 32, 240, .4)
basement	basement		地下室	シーン	屋内						rgba(159, 32, 240, .4)
art room	art room		美術室	シーン	屋内						rgba(159, 32, 240, .4)
bathing	bathing		浴室	シーン	屋内						rgba(159, 32, 240, .4)
stairs	stairs		階段	シーン	屋内						rgba(159, 32, 240, .4)
greenhouse	greenhouse		温室	シーン	屋内						rgba(159, 32, 240, .4)
floor	floor		床	シーン	床						rgba(159, 32, 240, .4)
tile_floor	tile_floor		タイル床	シーン	床						rgba(159, 32, 240, .4)
bedroom	bedroom		家具	シーン	家具						rgba(159, 32, 240, .4)
tatami	tatami		畳	シーン	家具						rgba(159, 32, 240, .4)
bed	bed		ベッド	シーン	家具						rgba(159, 32, 240, .4)
couch	couch		ソファ	シーン	家具						rgba(159, 32, 240, .4)
kotatsu	kotatsu		炬燵	シーン	家具						rgba(159, 32, 240, .4)
fireplace	fireplace		暖炉	シーン	家具						rgba(159, 32, 240, .4)
window_	window_		窓	シーン	家具						rgba(159, 32, 240, .4)
sash	sash		窓枠	シーン	家具						rgba(159, 32, 240, .4)
curtains	curtains		カーテン	シーン	家具						rgba(159, 32, 240, .4)
door	door		ドア	シーン	家具						rgba(159, 32, 240, .4)
sliding_doors	sliding_doors		引き戸	シーン	家具						rgba(159, 32, 240, .4)
clothes_rack	clothes_rack		洋服掛け	シーン	家具						rgba(159, 32, 240, .4)
air_conditioner	air_conditioner		エアコン	シーン	家具						rgba(159, 32, 240, .4)
table	table		テーブル	シーン	家具						rgba(159, 32, 240, .4)
school_desk	school_desk		学校の机	シーン	家具						rgba(159, 32, 240, .4)
chair	chair		椅子	シーン	家具						rgba(159, 32, 240, .4)
armchair	armchair		肘掛け椅子	シーン	家具						rgba(159, 32, 240, .4)
lounge_chair	lounge_chair		リクライニングチェア	シーン	家具						rgba(159, 32, 240, .4)
beach_chair	beach_chair		ビーチチェア	シーン	家具						rgba(159, 32, 240, .4)
folding_chair	folding_chair		折りたたみ椅子	シーン	家具						rgba(159, 32, 240, .4)
invisible_chair	invisible_chair		目に見えない椅子	シーン	家具						rgba(159, 32, 240, .4)
office_chair	office_chair		オフィスチェア	シーン	家具						rgba(159, 32, 240, .4)
wheelchair	wheelchair		車椅子	シーン	家具						rgba(159, 32, 240, .4)
bed_sheet	bed_sheet		ベッドシーツ	シーン	寝具						rgba(159, 32, 240, .4)
mattress	mattress		マットレス	シーン	寝具						rgba(159, 32, 240, .4)
futon	futon		布団	シーン	寝具						rgba(159, 32, 240, .4)
cushion	cushion		クッション	シーン	寝具						rgba(159, 32, 240, .4)
carpet	carpet		カーペット	シーン	寝具						rgba(159, 32, 240, .4)
pillow	pillow		枕	シーン	寝具						rgba(159, 32, 240, .4)
dumpling_Hug_Pillow	dumpling_Hug_Pillow		餃子型抱き枕	シーン	寝具						rgba(159, 32, 240, .4)
pillow_hug	pillow_hug		抱き枕	シーン	寝具						rgba(159, 32, 240, .4)
yes-no_pillow	yes-no_pillow		Yes/No枕	シーン	寝具						rgba(159, 32, 240, .4)
stuffed_animal	stuffed_animal		ぬいぐるみ	シーン	寝具						rgba(159, 32, 240, .4)
stuffed_bunny	stuffed_bunny		ぬいぐるみのウサギ	シーン	寝具						rgba(159, 32, 240, .4)
koakuma	koakuma		小悪魔	シーン	寝具						rgba(159, 32, 240, .4)
bathroom	bathroom		浴室	シーン	浴室						rgba(159, 32, 240, .4)
bathtub,	bathtub,		浴槽	シーン	浴室						rgba(159, 32, 240, .4)
rubber_duck	rubber_duck		ゴムのアヒル	シーン	浴室						rgba(159, 32, 240, .4)
shower_head	shower_head		シャワーヘッド	シーン	浴室						rgba(159, 32, 240, .4)
toilet	toilet		トイレ	シーン	浴室						rgba(159, 32, 240, .4)
squat_toilet	squat_toilet		和式トイレ	シーン	浴室						rgba(159, 32, 240, .4)
soap	soap		石鹸	シーン	浴室						rgba(159, 32, 240, .4)
tiles	tiles		タイル	シーン	浴室						rgba(159, 32, 240, .4)
notebook	notebook		ノートブック	アイテム	学習用具						rgba(189, 182, 107, .4)
paintbrush	paintbrush		絵筆	アイテム	学習用具						rgba(189, 182, 107, .4)
pencil	pencil		鉛筆	アイテム	学習用具						rgba(189, 182, 107, .4)
book	book		本	アイテム	学習用具						rgba(189, 182, 107, .4)
open_book	open_book		開いた本	アイテム	学習用具						rgba(189, 182, 107, .4)
book_stack	book_stack		本の積み重ね	アイテム	学習用具						rgba(189, 182, 107, .4)
bookshelf	bookshelf		本棚	アイテム	学習用具						rgba(189, 182, 107, .4)
school_bag	school_bag		学校のバッグ（ハンドバッグ）	アイテム	学習用具						rgba(189, 182, 107, .4)
backpack	backpack		バックパック	アイテム	学習用具						rgba(189, 182, 107, .4)
computer	computer		コンピューター	アイテム	デジタル機器						rgba(189, 182, 107, .4)
mouse	mouse		マウス	アイテム	デジタル機器						rgba(189, 182, 107, .4)
cellphone	cellphone		携帯電話	アイテム	デジタル機器						rgba(189, 182, 107, .4)
Smartphones	Smartphones		スマートフォン	アイテム	デジタル機器						rgba(189, 182, 107, .4)
handheld_game_console_	handheld_game_console_		携帯ゲーム機	アイテム	デジタル機器						rgba(189, 182, 107, .4)
nintendo_3ds	nintendo_3ds		ニンテンドー3DS	アイテム	デジタル機器						rgba(189, 182, 107, .4)
nintendo_ds	nintendo_ds		ニンテンドーDS	アイテム	デジタル機器						rgba(189, 182, 107, .4)
nintendo_switch	nintendo_switch		ニンテンドースイッチ	アイテム	デジタル機器						rgba(189, 182, 107, .4)
buttons	buttons		ボタン	アイテム	デジタル機器						rgba(189, 182, 107, .4)
power_lines	power_lines		電源コード	アイテム	デジタル機器						rgba(189, 182, 107, .4)
cable	cable		ケーブル	アイテム	デジタル機器						rgba(189, 182, 107, .4)
pot	pot		鍋	アイテム	食器						rgba(189, 182, 107, .4)
teapot	teapot		ティーポット	アイテム	食器						rgba(189, 182, 107, .4)
ladle	ladle		おたま	アイテム	食器						rgba(189, 182, 107, .4)
can	can		缶	アイテム	食器						rgba(189, 182, 107, .4)
soda_can	soda_can		缶入り飲料	アイテム	食器						rgba(189, 182, 107, .4)
cup	cup		カップ	アイテム	食器						rgba(189, 182, 107, .4)
plate	plate		皿	アイテム	食器						rgba(189, 182, 107, .4)
tray	tray		トレイ	アイテム	食器						rgba(189, 182, 107, .4)
bowl	bowl		ボウル	アイテム	食器						rgba(189, 182, 107, .4)
fork	fork		フォーク	アイテム	食器						rgba(189, 182, 107, .4)
chopsticks	chopsticks		箸	アイテム	食器						rgba(189, 182, 107, .4)
spoon	spoon		スプーン	アイテム	食器						rgba(189, 182, 107, .4)
drinking_glass	drinking_glass		グラス	アイテム	食器						rgba(189, 182, 107, .4)
tumbler	tumbler		タンブラー	アイテム	食器						rgba(189, 182, 107, .4)
beer_mug	beer_mug		ビールジョッキ	アイテム	食器						rgba(189, 182, 107, .4)
gift_box	gift_box		ギフトボックス	アイテム	食器						rgba(189, 182, 107, .4)
heart-shaped_box	heart-shaped_box		ハート型のギフトボックス	アイテム	食器						rgba(189, 182, 107, .4)
candle	candle		ろうそく	アイテム	食器						rgba(189, 182, 107, .4)
music	music		音楽	アイテム	楽器						rgba(189, 182, 107, .4)
guitar	guitar		ギター	アイテム	楽器						rgba(189, 182, 107, .4)
piano	piano		ピアノ	アイテム	楽器						rgba(189, 182, 107, .4)
cello	cello		チェロ	アイテム	楽器						rgba(189, 182, 107, .4)
playing_instrument	playing_instrument		楽器演奏	アイテム	楽器						rgba(189, 182, 107, .4)
wind_chime	wind_chime		風鈴	アイテム	楽器						rgba(189, 182, 107, .4)
wristwatch	wristwatch		腕時計	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
folding_fan	folding_fan		扇子	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
paper_fan	paper_fan		扇子	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
uchiwa	uchiwa		団扇	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
umbrella	umbrella		傘	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
transparent_umbrella	transparent_umbrella		透明傘	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
closed_umbrella	closed_umbrella		閉じた傘	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
oil-paper_umbrella	oil-paper_umbrella		和傘	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
Parasol	Parasol		遮光傘	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
basket	basket		バスケット	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
bouquet	bouquet		花束	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
bucket	bucket		バケツ	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
pail	pail		バケツ	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
camera	camera		カメラ	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
gohei	gohei		御幣（邪気除けの布）	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
lantern/lamp	lantern/lamp		提灯	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
whip	whip		鞭	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
riding_crop	riding_crop		馬鞭	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
ofuda	ofuda		お札	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
cane	cane		杖	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
wand	wand		杖	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
magic	magic		魔法	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
trading_card	trading_card		トレーディングカード	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
playing_card	playing_card		トランプ	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
Cassette	Cassette		カセット	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
chess_piece	chess_piece		チェスの駒	アイテム	その他のアイテム						rgba(189, 182, 107, .4)
